subject,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,human_choice,normative_choice,EV_left,EV_right,EV_diff,complexity,is_correct,dataset_source,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
,38,24,32,64,58,65,55,47,28,17,60,44,33,58,31,46,1,1,47.875,39.625,8.25,6.974979474534605,1,cons,15.966762351835765,25.0,-28.0,6,1.9061547465398496
,48,37,53,24,28,71,41,45,50,50,65,37,35,22,61,59,1,0,43.375,47.375,-4.0,10.49540156969329,0,cons,20.627651344736268,49.0,-20.0,-6,1.9061547465398496
,56,36,80,51,59,46,34,45,36,30,66,63,56,59,77,53,1,0,50.875,55.0,-4.125,10.592195158498555,0,cons,18.47591337390387,20.0,-43.0,0,2.0794415416798357
,18,49,51,40,53,15,50,36,65,68,46,37,24,54,43,38,0,0,39.0,46.875,-7.875,7.129304937805905,1,cons,23.77728695625302,29.0,-47.0,0,2.0794415416798357
,60,60,18,45,45,36,31,57,67,54,24,33,40,52,68,47,0,0,44.0,48.125,-4.125,10.794645884984446,1,cons,15.325122348614382,12.0,-37.0,0,2.0794415416798357
,60,58,68,41,55,51,54,18,47,82,57,56,67,47,52,31,0,0,50.625,54.875,-4.25,10.57115605027714,1,cons,12.646639869941739,13.0,-24.0,0,2.0794415416798357
,33,53,44,40,51,36,12,60,51,29,45,65,47,29,69,54,0,0,41.125,48.625,-7.5,7.273286702694158,1,cons,23.521266972678152,24.0,-57.0,0,2.0794415416798357
,51,58,64,42,34,28,37,70,18,32,52,38,29,58,35,58,1,1,48.0,40.0,8.0,6.939879517586478,1,cons,17.628102563804195,33.0,-30.0,6,1.9061547465398496
,59,28,48,33,49,77,41,47,32,62,19,48,40,36,53,63,0,1,47.75,44.125,3.625,11.2543761069923,0,cons,25.019679754145535,41.0,-34.0,0,2.0794415416798357
,27,71,47,51,50,54,26,43,63,42,56,69,53,52,22,40,1,0,46.125,49.625,-3.5,10.819567032560727,0,cons,17.613914953808536,29.0,-36.0,0,2.0794415416798357
,27,33,50,42,39,72,30,56,36,50,56,62,59,22,39,63,1,0,43.625,48.375,-4.75,9.851369798755183,0,cons,21.3760964631057,50.0,-20.0,-6,1.7328679513998633
,34,43,40,52,65,61,53,21,67,63,42,47,57,59,25,70,1,0,46.125,53.75,-7.625,7.187016518129235,0,cons,23.199878771234992,28.0,-49.0,0,2.0794415416798357
,38,24,32,64,58,65,55,47,28,44,33,17,60,31,58,46,0,1,47.875,39.625,8.25,6.974979474534605,0,cons,20.419047480232763,47.0,-20.0,0,2.0794415416798357
,36,33,31,40,67,48,21,20,42,80,28,38,49,39,39,42,0,0,37.0,44.625,-7.625,7.712182487884359,1,cons,19.38386893785655,18.0,-47.0,0,2.0794415416798357
,52,58,79,62,45,63,33,40,66,52,62,60,40,59,32,28,1,1,54.0,49.875,4.125,10.178699987532363,1,cons,8.476990916592987,17.0,-14.0,6,2.0794415416798357
,33,49,12,58,39,57,29,45,68,35,68,45,28,36,42,59,0,0,40.25,47.625,-7.375,8.049952728182562,1,cons,25.53887967394028,21.0,-56.0,0,2.0794415416798357
,38,48,56,59,70,22,51,35,51,57,30,55,61,83,42,60,0,0,47.375,54.875,-7.5,7.783433296656002,1,cons,25.0,26.0,-61.0,0,1.9061547465398496
,50,58,51,17,61,33,54,43,53,26,60,30,68,47,60,58,0,0,45.875,50.25,-4.375,10.118533040635745,1,cons,14.299803320325774,32.0,-15.0,-6,2.0794415416798357
,40,57,59,65,27,62,35,63,38,50,57,62,18,40,66,48,1,1,51.0,47.375,3.625,11.054776337987352,1,cons,14.628204777073638,22.0,-31.0,6,1.9061547465398496
,59,28,48,33,49,77,41,47,53,62,32,19,48,63,40,36,1,1,47.75,44.125,3.625,11.2543761069923,1,cons,15.239238005884678,16.0,-34.0,6,1.7328679513998633
,43,48,37,71,61,60,28,37,61,18,32,50,57,39,26,36,1,1,48.125,39.875,8.25,6.74333185119305,1,cons,14.175242502334836,30.0,-18.0,6,1.9061547465398496
,46,34,50,17,35,31,65,24,56,49,52,32,58,49,15,60,0,0,37.75,46.375,-8.625,6.856036786985554,1,cons,23.999674476959058,50.0,-36.0,-6,1.9061547465398496
,39,66,39,71,36,36,41,65,44,36,47,40,54,62,28,15,0,1,49.125,40.75,8.375,6.76201313557819,0,cons,25.144271216322814,50.0,-26.0,0,2.0794415416798357
,40,55,62,70,38,35,55,28,61,46,41,79,48,32,48,62,1,0,47.875,52.125,-4.25,10.084108506170402,0,cons,16.63392617513977,21.0,-34.0,0,2.0794415416798357
,18,32,52,58,35,29,38,58,51,58,64,42,34,28,37,70,0,0,40.0,48.0,-8.0,6.939879517586478,1,cons,15.0,16.0,-33.0,0,1.4941751382893085
,20,63,37,62,31,55,46,53,39,57,66,37,64,49,40,80,0,0,45.875,54.0,-8.125,7.334490073522261,1,cons,20.077583893486786,25.0,-33.0,0,1.6674619334292948
,56,33,33,39,57,60,27,65,66,54,34,36,33,41,69,64,0,0,46.25,49.625,-3.375,11.278640048352036,1,cons,19.88050238298821,24.0,-42.0,0,2.0794415416798357
,60,68,55,54,58,41,51,18,47,82,57,56,67,47,52,31,0,0,50.625,54.875,-4.25,10.57115605027714,1,cons,8.027297179001161,13.0,-14.0,-6,1.9061547465398496
,36,50,56,62,59,22,39,63,50,27,33,42,39,30,56,72,0,1,48.375,43.625,4.75,9.851369798755183,0,cons,16.98344782427879,23.0,-17.0,0,1.7328679513998633
,67,38,22,35,40,59,52,60,37,34,67,22,23,48,47,31,1,1,46.625,38.625,8.0,7.182775328202242,1,cons,22.005681084665387,30.0,-45.0,6,2.0794415416798357
,25,47,56,64,36,29,23,32,52,63,70,22,46,46,32,47,0,0,39.0,47.25,-8.25,7.072641199653972,1,cons,19.67072698199027,42.0,-27.0,-6,2.0794415416798357
,54,31,38,59,36,71,50,27,40,25,31,53,63,40,32,18,1,1,45.75,37.75,8.0,7.03551351523009,1,cons,15.411035007422441,31.0,-27.0,6,1.9061547465398496
,34,48,41,18,65,45,40,22,38,52,28,54,52,43,31,76,0,0,39.125,46.75,-7.625,7.516416710466693,1,cons,22.917992385896284,13.0,-54.0,0,1.7328679513998633
,74,35,43,46,40,37,69,38,32,72,41,25,49,40,35,57,1,1,47.75,43.875,3.875,10.841062652761437,1,cons,25.16166478991404,42.0,-37.0,0,2.0794415416798357
,36,50,34,19,40,63,44,64,56,45,77,50,46,27,34,51,1,0,43.75,48.25,-4.5,10.219601443879744,0,cons,24.171263930543642,36.0,-43.0,0,2.0794415416798357
,74,48,57,44,30,32,40,33,66,21,40,54,33,36,50,27,0,1,44.75,40.875,3.875,10.68164224102981,0,cons,12.363631141375903,27.0,-10.0,0,1.9061547465398496
,68,44,35,46,69,64,43,32,32,46,38,62,73,71,59,50,0,0,50.125,53.875,-3.75,10.732172949296432,1,cons,16.192204914711276,36.0,-18.0,-6,1.9061547465398496
,53,20,66,44,45,32,60,45,45,74,54,54,60,68,56,24,0,0,45.625,54.375,-8.75,6.4025575399006485,1,cons,23.951774464536026,21.0,-54.0,0,2.0794415416798357
,50,45,64,46,72,41,25,65,31,41,33,62,29,48,33,69,1,1,51.0,43.25,7.75,7.502868582663394,1,cons,19.658013633121737,43.0,-16.0,0,2.0794415416798357
,52,35,42,31,80,55,39,44,66,55,52,42,19,64,53,56,0,0,47.25,50.875,-3.625,11.14645332502301,1,cons,24.63197870655137,61.0,-20.0,-6,1.9061547465398496
,36,52,17,49,58,45,55,65,53,65,24,33,42,56,25,44,1,1,47.125,42.75,4.375,10.182787148693537,1,cons,17.058264126223396,30.0,-17.0,0,1.9061547465398496
,54,31,38,59,36,71,50,27,40,25,31,63,40,18,53,32,1,1,45.75,37.75,8.0,7.03551351523009,1,cons,18.179658962697843,53.0,-5.0,0,1.9061547465398496
,75,41,37,53,35,34,41,66,42,24,21,42,32,55,39,65,1,1,47.75,40.0,7.75,7.397607071745689,1,cons,14.703315952532613,33.0,-21.0,6,2.0794415416798357
,34,28,34,49,58,63,33,64,45,31,52,57,61,72,41,30,0,0,45.375,48.625,-3.25,11.116627996854376,1,cons,14.762706391444626,34.0,-18.0,-6,1.7328679513998633
,51,17,59,47,32,43,65,52,63,26,54,30,60,68,52,49,1,0,45.75,50.25,-4.5,10.350364754218441,0,cons,15.668439615992398,17.0,-28.0,0,2.0794415416798357
,46,34,17,35,31,50,24,65,56,49,52,32,58,49,15,60,0,0,37.75,46.375,-8.625,6.856036786985554,1,cons,14.999479157624107,9.0,-35.0,0,2.0794415416798357
,34,80,56,59,36,51,46,45,36,30,66,63,56,59,77,53,0,0,50.875,55.0,-4.125,10.592195158498555,1,cons,22.284734124507747,50.0,-31.0,-6,1.9061547465398496
,50,59,43,39,38,79,43,68,41,41,71,67,49,37,51,29,1,1,52.375,48.25,4.125,10.27740142013361,1,cons,25.75576391800484,42.0,-28.0,0,1.9061547465398496
,50,64,36,47,34,47,30,73,63,65,69,53,42,56,46,22,0,0,47.625,52.0,-4.375,10.363696233611257,1,cons,22.759270089350405,51.0,-33.0,-6,2.0794415416798357
,48,53,24,71,37,41,45,28,50,50,65,37,35,22,61,59,0,0,43.375,47.375,-4.0,10.49540156969329,1,cons,23.194827009486403,34.0,-41.0,0,2.0794415416798357
,26,71,49,52,39,43,31,27,39,38,69,65,62,53,48,28,0,0,42.25,50.25,-8.0,6.942110515809562,1,cons,16.710774967068403,33.0,-23.0,-6,1.9061547465398496
,17,47,39,66,41,48,55,56,18,33,21,64,40,40,46,42,1,1,46.125,38.0,8.125,6.578599332589736,1,cons,6.508408023472406,18.0,-1.0,6,1.9061547465398496
,32,56,45,61,52,15,56,48,52,57,46,34,18,41,14,45,1,1,45.625,38.375,7.25,8.029616051022574,1,cons,23.225793850803033,42.0,-26.0,0,1.9061547465398496
,38,76,55,34,28,37,49,45,36,59,51,23,48,12,37,33,1,1,45.25,37.375,7.875,7.3684412125346554,1,cons,12.484365222148861,25.0,-20.0,6,1.9061547465398496
,52,52,40,47,49,15,40,67,32,50,34,25,47,66,25,52,1,1,45.25,41.375,3.875,10.53665616205623,1,cons,21.962681416439114,22.0,-51.0,6,1.7328679513998633
,79,56,46,54,44,44,76,41,67,46,39,48,36,69,46,26,1,1,55.0,47.125,7.875,6.955008990781721,1,cons,14.347800354061246,30.0,-25.0,6,2.0794415416798357
,36,26,33,59,24,66,45,40,39,35,62,70,27,31,47,52,0,0,41.125,45.375,-4.25,10.499011266296238,1,cons,16.917077170717167,35.0,-29.0,-6,1.9061547465398496
,47,36,51,82,39,43,35,43,39,57,63,66,68,32,71,42,0,0,47.0,54.75,-7.75,7.327024463290714,1,cons,18.314952907392364,16.0,-36.0,0,2.0794415416798357
,26,55,36,42,72,61,59,44,54,47,34,13,63,54,50,43,1,1,49.375,44.75,4.625,10.272287225084527,1,cons,14.721901201950786,29.0,-28.0,6,1.9061547465398496
,25,31,40,63,27,47,61,33,38,38,71,31,29,53,62,38,0,0,40.875,45.0,-4.125,10.555911642901018,1,cons,16.32817733245202,32.0,-31.0,-6,2.0794415416798357
,44,68,69,46,43,35,32,64,32,46,38,62,73,71,59,50,0,0,50.125,53.875,-3.75,10.732172949296432,1,cons,24.631027181179434,31.0,-36.0,0,2.0794415416798357
,68,54,42,57,60,35,38,76,42,33,45,34,42,48,43,82,1,1,53.75,46.125,7.625,7.3704159662211435,1,cons,14.764293921485036,26.0,-13.0,0,2.0794415416798357
,78,37,34,30,48,53,37,43,62,57,36,34,51,82,47,53,0,0,45.0,52.75,-7.75,7.54215485142627,1,cons,12.47747971346778,16.0,-29.0,-6,1.9061547465398496
,17,51,28,37,62,26,53,37,49,70,39,49,18,45,62,45,1,0,38.875,47.125,-8.25,7.237629472151852,0,cons,21.05795574123946,44.0,-32.0,-6,1.9061547465398496
,56,15,42,63,33,28,47,41,45,19,43,65,40,34,59,57,0,0,40.625,45.25,-4.625,10.218489032793695,1,cons,7.548799573442125,11.0,-16.0,-6,2.0794415416798357
,43,48,37,71,61,60,28,37,61,50,57,18,39,32,36,26,1,1,48.125,39.875,8.25,6.74333185119305,1,cons,23.573024837725004,53.0,-20.0,0,2.0794415416798357
,29,48,69,38,52,73,58,59,18,51,28,49,57,41,58,59,1,1,53.25,45.125,8.125,6.935848802994693,1,cons,17.510264846654948,41.0,-11.0,0,1.9061547465398496
,36,59,28,28,41,46,65,26,51,28,38,41,45,54,76,30,0,0,41.125,45.375,-4.25,10.449206327780649,1,cons,13.818013605435478,31.0,-15.0,-6,1.9061547465398496
,58,63,33,41,26,64,46,63,38,62,47,29,37,26,53,68,1,1,49.25,45.0,4.25,10.455441169852742,1,cons,16.716384178404134,38.0,-14.0,0,2.0794415416798357
,38,52,37,52,72,48,28,24,46,43,34,41,69,60,64,25,0,0,43.875,47.75,-3.875,11.119304474255106,1,cons,14.163663897452523,11.0,-36.0,0,1.9061547465398496
,42,42,21,45,17,50,61,43,31,64,38,27,63,45,54,63,0,0,40.125,48.125,-8.0,6.854292308959051,1,cons,20.29778313018444,18.0,-46.0,0,2.0794415416798357
,47,49,74,54,40,70,47,26,38,64,50,46,45,25,70,37,0,1,50.875,46.875,4.0,10.700907001497107,0,cons,20.97021697551077,45.0,-23.0,0,2.0794415416798357
,26,49,71,39,27,43,52,31,39,38,69,65,62,53,48,28,0,0,42.25,50.25,-8.0,6.942110515809562,1,cons,15.033296378372908,11.0,-35.0,0,2.0794415416798357
,44,58,50,65,46,48,16,55,57,39,58,70,54,55,22,64,0,0,47.75,52.375,-4.625,9.937365879210699,1,cons,9.205127647132331,19.0,-13.0,-6,1.9061547465398496
,45,69,62,37,75,64,43,36,60,56,55,36,68,62,41,24,1,1,53.875,50.25,3.625,11.159986754587687,1,cons,8.214887400323878,13.0,-15.0,6,1.7328679513998633
,52,69,32,31,59,28,52,45,34,52,70,25,40,26,49,41,1,1,46.0,42.125,3.875,10.553992803842316,1,cons,17.18602266378117,19.0,-38.0,6,2.0794415416798357
,42,80,28,38,49,39,39,42,40,36,67,33,48,31,21,20,1,1,44.625,37.0,7.625,7.712182487884359,1,cons,22.062057360998768,44.0,-39.0,6,2.0794415416798357
,49,24,55,30,64,47,67,43,51,19,24,27,62,38,54,37,1,1,47.375,39.0,8.375,6.992579510124553,1,cons,9.538573006482679,31.0,-2.0,6,2.0794415416798357
,35,28,42,70,53,52,28,60,73,45,32,71,54,59,36,64,0,0,46.0,54.25,-8.25,7.193984805310665,1,cons,13.32056680475722,10.0,-38.0,-6,1.9061547465398496
,42,77,30,46,41,37,62,54,58,58,41,30,38,48,64,21,1,1,48.625,44.75,3.875,10.816125439076023,1,cons,16.189792308735772,33.0,-16.0,0,1.9061547465398496
,29,27,41,57,63,36,30,61,63,37,72,59,26,48,44,62,0,0,43.0,51.375,-8.375,6.9491367347941235,1,cons,20.52399510329312,37.0,-34.0,-6,2.0794415416798357
,48,68,48,44,30,40,31,19,60,20,60,60,44,43,36,35,0,0,41.0,44.75,-3.75,10.588177476002079,1,cons,20.06707502353046,48.0,-16.0,-6,1.7328679513998633
,56,72,34,45,24,48,46,60,59,81,36,54,34,50,47,56,0,0,48.125,52.125,-4.0,10.49540156969329,1,cons,4.58257569495584,4.0,-10.0,-6,1.7328679513998633
,36,26,33,24,45,40,59,66,39,35,62,70,27,31,47,52,1,0,41.125,45.375,-4.25,10.499011266296238,0,cons,21.35269303858415,18.0,-46.0,0,2.0794415416798357
,41,63,16,29,49,54,40,54,46,33,27,36,56,69,43,65,0,0,43.25,46.875,-3.625,11.187016518129235,1,cons,13.199786930098531,30.0,-15.0,-6,1.7328679513998633
,55,47,62,18,39,63,57,49,52,81,56,30,56,41,45,61,0,0,48.75,52.75,-4.0,10.59908672942706,1,cons,16.874537030686206,22.0,-34.0,0,1.9061547465398496
,54,31,27,58,34,72,41,41,42,28,65,57,19,43,39,34,1,1,44.75,40.875,3.875,10.85464697472414,1,cons,18.016919131749468,29.0,-38.0,6,2.0794415416798357
,52,69,32,31,59,28,52,45,70,25,34,52,40,41,49,26,1,1,46.0,42.125,3.875,10.553992803842316,1,cons,20.87125714948671,44.0,-21.0,0,1.9061547465398496
,32,56,45,61,52,15,56,48,52,34,18,57,46,14,41,45,1,1,45.625,38.375,7.25,8.029616051022574,1,cons,13.599172768959146,27.0,-20.0,6,2.0794415416798357
,39,22,47,63,55,31,52,22,48,41,58,61,37,28,23,64,0,0,41.375,45.0,-3.625,11.347057306863341,1,cons,20.615149162691015,29.0,-42.0,0,2.0794415416798357
,50,58,51,33,43,54,61,17,53,26,60,30,68,47,60,58,0,0,45.875,50.25,-4.375,10.118533040635745,1,cons,20.389565346029325,32.0,-41.0,0,2.0794415416798357
,56,63,33,47,42,41,28,15,45,19,43,65,40,34,59,57,0,0,40.625,45.25,-4.625,10.218489032793695,1,cons,25.218730638158615,44.0,-42.0,0,2.0794415416798357
,44,21,43,27,16,50,61,35,24,57,36,63,50,38,31,63,0,0,37.125,45.25,-8.125,7.103126389458859,1,cons,26.21277121938846,30.0,-36.0,0,1.9061547465398496
,52,63,70,22,46,46,32,47,25,47,29,23,56,64,36,32,1,1,47.25,39.0,8.25,7.072641199653972,1,cons,18.666480653835098,41.0,-18.0,0,2.0794415416798357
,34,44,68,22,44,37,54,59,39,63,69,32,57,43,61,29,0,0,45.25,49.125,-3.875,10.754735700506235,1,cons,13.788015629524068,30.0,-19.0,-6,2.0794415416798357
,55,31,81,59,48,40,64,55,57,37,65,23,67,48,53,51,1,1,54.125,50.125,4.0,10.504596972454399,1,cons,15.913830462839549,36.0,-19.0,0,2.0794415416798357
,58,64,21,41,38,30,58,48,42,77,30,46,41,37,62,54,0,0,44.75,48.625,-3.875,10.816125439076023,1,cons,8.069038046756255,16.0,-13.0,-6,2.0794415416798357
,31,46,46,54,43,43,76,28,40,26,51,61,55,50,77,41,0,0,45.875,50.125,-4.25,10.437863470679911,1,cons,9.832980219648569,20.0,-13.0,-6,1.9061547465398496
,35,67,41,59,42,55,30,25,42,27,51,62,63,65,46,30,0,0,44.25,48.25,-4.0,10.406017261315958,1,cons,17.507141400011598,40.0,-21.0,-6,1.9061547465398496
,69,44,37,39,47,75,66,66,41,52,71,47,63,35,36,29,1,1,55.375,46.75,8.625,6.3881886464312885,1,cons,26.452492793685817,40.0,-34.0,0,1.9061547465398496
,49,70,39,49,18,45,62,45,17,28,37,51,26,62,37,53,1,1,47.125,38.875,8.25,7.237629472151852,1,cons,20.29008378494283,42.0,-17.0,0,1.9061547465398496
,24,57,36,63,50,38,31,63,44,21,27,50,43,35,16,61,1,1,45.25,37.125,8.125,7.103126389458859,1,cons,14.598266164171688,36.0,-20.0,6,2.0794415416798357
,35,52,63,39,37,35,24,67,39,45,52,67,26,65,66,57,0,0,44.0,52.125,-8.125,6.848170450286517,1,cons,20.392630409047285,11.0,-42.0,0,1.9061547465398496
,58,42,43,58,25,17,35,48,37,47,59,45,80,44,30,47,0,0,40.75,48.625,-7.875,7.094830771699904,1,cons,22.844241615777047,21.0,-55.0,0,2.0794415416798357
,49,47,20,36,11,50,35,51,76,53,41,33,54,38,27,41,0,0,37.375,45.375,-8.0,7.248497193712785,1,cons,18.907670401189037,12.0,-43.0,0,2.0794415416798357
,35,49,24,59,56,47,72,48,27,22,30,57,52,42,63,37,1,1,48.75,41.25,7.5,7.296395957574713,1,cons,8.845903006477066,27.0,-6.0,6,2.0794415416798357
,69,29,51,46,54,44,75,46,59,24,47,43,64,28,54,34,1,1,51.75,44.125,7.625,7.005874888399532,1,cons,8.845019785167244,21.0,-10.0,6,2.0794415416798357
,30,66,38,28,31,61,51,50,70,37,48,30,68,53,32,47,1,0,44.375,48.125,-3.75,10.812508941342033,0,cons,23.009508903929262,29.0,-40.0,0,2.0794415416798357
,52,58,57,33,63,34,22,44,37,30,29,43,15,51,29,62,0,1,45.375,37.0,8.375,6.408859441972519,0,cons,23.17831691473736,48.0,-18.0,0,1.9061547465398496
,69,62,52,54,54,67,24,40,22,33,39,59,67,52,35,50,1,1,52.75,44.625,8.125,6.867081243109643,1,cons,20.404886057020754,47.0,-13.0,0,2.0794415416798357
,65,44,49,58,15,54,49,49,40,16,45,53,59,52,24,31,1,1,47.875,40.0,7.875,7.164808287785231,1,cons,21.917102340409876,28.0,-44.0,6,1.9061547465398496
,27,22,30,42,63,52,37,57,35,49,24,59,56,47,72,48,0,0,41.25,48.75,-7.5,7.296395957574713,1,cons,16.0,9.0,-35.0,0,2.0794415416798357
,45,42,29,52,74,34,42,61,44,33,56,46,63,19,27,53,1,1,47.375,42.625,4.75,9.846803303006677,1,cons,12.754901018824098,15.0,-27.0,6,1.9061547465398496
,62,29,23,45,51,66,40,49,64,33,44,30,34,39,46,11,1,1,45.625,37.625,8.0,7.077024463290714,1,cons,18.275666882497067,38.0,-21.0,0,2.0794415416798357
,42,67,56,21,42,41,63,38,35,50,33,73,24,36,47,37,1,1,46.25,41.875,4.375,10.26953823102661,1,cons,22.427313147142705,23.0,-52.0,6,2.0794415416798357
,46,33,56,53,19,27,63,44,45,42,29,52,74,34,42,61,0,0,42.625,47.375,-4.75,9.846803303006677,1,cons,23.546496554689405,27.0,-55.0,0,1.9061547465398496
,30,67,73,49,66,39,52,47,70,51,25,31,56,34,51,40,1,1,52.875,44.75,8.125,6.855960138344495,1,cons,22.723542307483665,48.0,-40.0,6,2.0794415416798357
,43,21,66,61,36,56,38,52,35,24,29,71,47,36,56,48,1,1,46.625,43.25,3.375,11.37838944107421,1,cons,16.999540434964704,37.0,-18.0,0,2.0794415416798357
,67,54,24,33,40,52,68,47,60,60,18,31,36,45,57,45,1,1,48.125,44.0,4.125,10.794645884984446,1,cons,4.728570079844435,11.0,-6.0,6,1.7328679513998633
,38,51,43,31,68,54,54,76,55,71,48,40,19,34,44,41,1,1,51.875,44.0,7.875,7.231152168349601,1,cons,23.51827746668535,49.0,-20.0,0,2.0794415416798357
,22,33,39,52,50,59,67,35,69,62,52,54,54,67,24,40,0,0,44.625,52.75,-8.125,6.867081243109643,1,cons,24.106210299422845,43.0,-47.0,-6,2.0794415416798357
,61,62,46,28,47,50,23,58,32,61,32,26,35,57,19,50,0,1,46.875,39.0,7.875,7.0669710881797645,0,cons,10.117281008255134,29.0,-7.0,6,2.0794415416798357
,58,51,54,32,52,33,37,77,54,69,45,45,27,71,65,50,1,0,49.25,53.25,-4.0,10.58995087951521,0,cons,22.483327155917117,27.0,-38.0,0,2.0794415416798357
,52,40,72,78,58,35,51,53,32,38,42,76,53,69,48,52,0,1,54.875,51.25,3.625,10.766982721872155,0,cons,17.298392266335043,30.0,-34.0,6,1.9061547465398496
,71,29,57,43,70,60,52,39,36,19,64,63,45,38,53,44,1,1,52.625,45.25,7.375,7.508855907212576,1,cons,17.585061131540034,35.0,-20.0,0,2.0794415416798357
,32,64,45,26,36,60,62,49,41,74,47,47,52,63,25,56,1,0,46.75,50.625,-3.875,10.369150846341572,0,cons,16.5411418892409,37.0,-21.0,-6,2.0794415416798357
,57,60,72,62,32,73,36,46,44,43,68,53,76,54,32,38,1,1,54.75,51.0,3.75,11.054841550429824,1,cons,18.773318832854248,19.0,-44.0,6,1.9061547465398496
,63,42,56,69,53,52,22,40,47,27,51,54,50,43,71,26,1,1,49.625,46.125,3.5,10.819567032560727,1,cons,20.37154878746336,16.0,-49.0,6,1.9061547465398496
,66,33,56,54,46,46,51,16,51,34,20,27,20,56,54,39,0,1,46.0,37.625,8.375,6.83998712892434,0,cons,19.37741920380524,36.0,-23.0,0,2.0794415416798357
,72,51,67,29,43,38,52,65,35,47,63,74,36,30,49,49,0,1,52.125,47.875,4.25,10.387850479720944,0,cons,21.387788571986587,37.0,-45.0,6,1.9061547465398496
,50,73,64,36,47,34,47,30,63,65,69,53,42,56,46,22,1,0,47.625,52.0,-4.375,10.363696233611257,0,cons,10.999289749797484,8.0,-22.0,0,1.9061547465398496
,52,58,57,33,63,34,22,44,37,30,43,29,51,62,15,29,0,1,45.375,37.0,8.375,6.408859441972519,0,cons,15.255634205105995,28.0,-28.0,6,1.9061547465398496
,69,50,41,21,57,35,56,56,59,23,39,64,56,30,35,46,1,1,48.125,44.0,4.125,10.446519023995634,1,cons,19.725855494756114,27.0,-43.0,6,1.9061547465398496
,58,42,58,43,48,35,25,17,37,47,59,45,80,44,30,47,0,0,40.75,48.625,-7.875,7.094830771699904,1,cons,15.830646701888082,21.0,-32.0,-6,1.9061547465398496
,31,41,33,29,69,33,62,48,50,45,64,46,72,41,25,65,0,0,43.25,51.0,-7.75,7.502868582663394,1,cons,18.965429075030176,37.0,-31.0,-6,1.9061547465398496
,27,30,34,46,55,65,39,21,36,60,19,42,53,55,62,59,0,0,39.625,48.25,-8.625,6.441380896994916,1,cons,18.384351361959986,15.0,-38.0,0,2.0794415416798357
,45,81,72,41,55,59,36,54,55,60,67,25,39,56,33,42,1,1,55.375,47.125,8.25,6.789946808416577,1,cons,9.324028099485759,21.0,-10.0,6,1.7328679513998633
,63,49,41,29,54,40,54,16,46,33,27,36,56,69,43,65,0,0,43.25,46.875,-3.625,11.187016518129235,1,cons,22.505207730656476,17.0,-49.0,0,2.0794415416798357
,42,33,31,74,56,41,47,30,62,39,32,24,63,56,54,57,0,0,44.25,48.375,-4.125,10.328229166291294,1,cons,21.945600356335664,50.0,-27.0,-6,1.9061547465398496
,65,54,49,19,44,38,66,48,52,55,41,58,58,45,18,24,0,1,47.875,43.875,4.0,10.908051515875574,0,cons,24.372115213907882,48.0,-39.0,0,2.0794415416798357
,44,47,36,54,28,15,40,62,39,66,39,71,36,36,41,65,0,0,40.75,49.125,-8.375,6.76201313557819,1,cons,8.929410674842993,5.0,-21.0,-6,1.9061547465398496
,43,21,66,61,36,56,38,52,35,71,24,56,29,47,36,48,1,1,46.625,43.25,3.375,11.37838944107421,1,cons,23.483704456494934,42.0,-50.0,6,2.0794415416798357
,38,48,70,22,56,51,35,59,51,57,30,55,61,83,42,60,0,0,47.375,54.875,-7.5,7.783433296656002,1,cons,21.17781858454737,40.0,-33.0,-6,2.0794415416798357
,67,28,30,35,64,39,40,46,19,64,57,45,51,38,66,45,0,0,43.625,48.125,-4.5,10.141835039821112,1,cons,25.283393759541063,48.0,-36.0,0,1.9061547465398496
,34,48,45,18,41,40,22,65,38,52,28,54,52,43,31,76,0,0,39.125,46.75,-7.625,7.516416710466693,1,cons,13.619264848001158,17.0,-36.0,-6,1.7328679513998633
,43,25,55,61,44,69,70,43,53,44,63,69,47,78,30,59,0,0,51.25,55.375,-4.125,10.795762938491674,1,cons,17.31644810577504,40.0,-19.0,-6,1.9061547465398496
,25,39,65,56,58,72,54,42,21,50,38,41,60,41,72,53,0,1,51.375,47.0,4.375,10.601509384143332,0,cons,17.13138567075063,31.0,-18.0,0,1.9061547465398496
,34,43,40,65,52,53,21,61,67,63,42,47,57,59,25,70,0,0,46.125,53.75,-7.625,7.187016518129235,1,cons,13.738063000292291,18.0,-33.0,-6,2.0794415416798357
,59,56,26,36,42,50,38,74,41,24,42,25,67,60,44,47,1,1,47.625,43.75,3.875,10.85690981056654,1,cons,19.668741062915032,32.0,-25.0,0,2.0794415416798357
,38,76,55,34,28,37,49,45,36,59,23,37,33,51,12,48,1,1,45.25,37.375,7.875,7.3684412125346554,1,cons,17.424390233233414,37.0,-14.0,0,1.9061547465398496
,58,38,47,69,38,79,45,45,19,29,46,59,58,59,43,40,1,1,52.375,44.125,8.25,6.709946523968593,1,cons,15.761900266148114,39.0,-20.0,6,2.0794415416798357
,40,57,59,65,27,62,35,63,38,57,50,18,40,62,48,66,1,1,51.0,47.375,3.625,11.054776337987352,1,cons,17.8040550156418,47.0,-13.0,0,1.7328679513998633
