subject,sequenceA1,sequenceA2,sequenceA3,sequenceA4,sequenceA5,sequenceA6,sequenceA7,sequenceA8,sequenceB1,sequenceB2,sequenceB3,sequenceB4,sequenceB5,sequenceB6,sequenceB7,sequenceB8,isDifferentMeanSameVariance,sequenceChoiceLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy,economic_loss
19,65,60,52,50,44,58,70,70,67,55,62,48,21,59,69,92,0,0,58.625,59.125,-0.5,0,1,-0.5,15.226621424334422,14.726621424334422,11.968709203585824,23.0,-22.0,0,2.0794415416798357,0.0
19,37,59,68,59,69,40,27,47,44,48,15,57,50,40,51,20,1,1,50.75,40.625,10.125,1,1,-10.125,15.644887343793819,5.519887343793819,21.877142752196868,53.0,-24.0,3,2.0794415416798357,0.0
19,37,26,66,41,63,61,48,33,59,58,79,35,49,56,44,75,1,0,46.875,56.875,-10.0,0,1,-10.0,15.313937007401679,5.3139370074016785,19.085334683992315,14.0,-42.0,0,2.0794415416798357,0.0
19,30,74,20,15,51,47,35,57,33,57,34,46,49,30,47,31,0,1,41.125,40.875,0.25,1,1,-0.25,15.209646062066446,14.959646062066446,17.91472857734663,26.0,-31.0,0,1.9061547465398496,0.0
19,28,64,58,52,44,70,49,75,25,44,51,51,70,48,49,22,1,1,55.0,45.0,10.0,1,1,-10.0,15.624766664924419,5.624766664924419,21.295539439046856,53.0,-26.0,5,2.0794415416798357,0.0
19,13,61,42,29,52,56,77,63,65,60,39,38,52,39,46,53,0,1,49.125,49.0,0.125,1,1,-0.125,15.618231867489568,15.493231867489568,22.76201605745853,31.0,-52.0,3,2.0794415416798357,0.0
19,60,56,34,52,51,53,70,61,80,65,53,62,21,40,76,43,0,1,54.625,55.0,-0.375,0,0,-0.375,15.276206989956638,14.901206989956638,17.21146057137511,30.0,-20.0,-2,2.0794415416798357,0.375
19,38,37,58,46,28,34,51,35,67,29,10,36,22,54,63,50,0,0,40.875,41.375,-0.5,0,1,-0.5,15.478479684172259,14.978479684172259,22.67156809750927,48.0,-29.0,0,2.0794415416798357,0.0
19,57,65,60,24,45,15,74,50,41,37,56,58,43,44,49,67,0,0,48.75,49.375,-0.625,0,1,-0.625,15.463801818009266,14.838801818009266,22.270706656951862,28.0,-34.0,2,2.0794415416798357,0.0
19,34,34,33,50,58,63,35,19,42,45,35,55,36,49,78,69,1,0,40.75,51.125,-10.375,0,1,-10.375,15.571207403409666,5.196207403409666,23.403725664944886,22.0,-50.0,-4,2.0794415416798357,0.0
19,59,59,20,51,39,60,58,30,72,31,49,61,61,66,42,73,1,0,47.0,56.875,-9.875,0,1,-9.875,15.545497740503519,5.670497740503519,21.61849613178493,28.0,-43.0,-4,2.0794415416798357,0.0
19,49,52,35,54,31,57,76,64,19,47,50,30,61,57,31,44,1,1,52.25,42.375,9.875,1,1,-9.875,14.943086472791801,5.068086472791801,23.105397096782387,45.0,-30.0,3,2.0794415416798357,0.0
19,59,69,36,53,26,30,37,44,41,64,45,47,85,40,58,51,1,0,44.25,53.875,-9.625,0,1,-9.625,15.307813908807054,5.682813908807054,21.782662256941872,18.0,-59.0,-2,2.0794415416798357,0.0
19,55,57,39,70,43,63,85,49,40,50,69,71,46,43,30,37,1,1,57.625,48.25,9.375,1,1,-9.375,15.13701313557819,5.76201313557819,22.499652775098554,55.0,-30.0,2,2.0794415416798357,0.0
19,34,45,39,47,47,35,24,55,39,23,42,43,51,18,83,30,0,0,40.75,41.125,-0.375,0,1,-0.375,15.294743105612028,14.919743105612028,24.85929152248712,25.0,-59.0,0,2.0794415416798357,0.0
19,43,56,48,17,52,62,63,41,50,36,51,60,57,88,60,62,1,0,47.75,58.0,-10.25,0,1,-10.25,15.226621424334422,4.976621424334422,18.08832496390973,20.0,-43.0,-4,2.0794415416798357,0.0
19,18,33,75,15,47,59,38,43,49,25,31,35,39,41,56,50,0,0,41.0,40.75,0.25,1,0,-0.25,15.4137384606504,15.1637384606504,22.69774217846348,44.0,-31.0,0,1.9061547465398496,0.25
19,45,58,56,36,77,43,33,67,50,30,37,54,12,59,46,46,1,1,51.875,41.75,10.125,1,1,-10.125,15.612895311248327,5.487895311248327,26.844168361117095,65.0,-18.0,0,2.0794415416798357,0.0
19,56,71,70,33,58,66,87,26,55,68,49,45,67,51,70,61,0,1,58.375,58.25,0.125,1,1,-0.125,15.300190630620696,15.175190630620696,17.374100696151153,21.0,-35.0,2,2.0794415416798357,0.0
19,66,25,81,30,74,61,71,56,50,53,53,57,82,57,63,51,0,1,58.0,58.25,-0.25,0,0,-0.25,15.64129150677782,15.39129150677782,18.444172521422587,28.0,-28.0,2,2.0794415416798357,0.25
19,41,38,34,64,66,69,36,53,84,54,67,63,36,65,41,67,1,1,50.125,59.625,-9.5,0,0,-9.5,15.361749032363903,5.861749032363903,21.242645786248,30.0,-43.0,-2,2.0794415416798357,9.5
19,52,18,47,54,39,60,28,27,54,48,75,64,50,42,23,51,1,1,40.625,50.875,-10.25,0,0,-10.25,15.56277610196844,5.31277610196844,15.785673884886892,18.0,-30.0,-4,2.0794415416798357,10.25
19,65,84,40,44,42,59,50,46,33,59,64,57,26,38,44,29,1,1,53.75,43.75,10.0,1,1,-10.0,15.198684153570664,5.198684153570664,18.083141320025124,32.0,-24.0,4,2.0794415416798357,0.0
19,37,37,44,35,42,22,42,58,63,17,12,29,53,51,63,30,0,1,39.625,39.75,-0.125,0,0,-0.125,15.482113335502143,15.357113335502143,23.24563130999027,32.0,-29.0,0,2.0794415416798357,0.125
19,49,44,23,22,35,47,52,67,67,41,71,30,39,45,65,59,1,0,42.375,52.125,-9.75,0,1,-9.75,15.5327610767264,5.7827610767264,16.55860803328589,8.0,-48.0,-2,2.0794415416798357,0.0
19,50,42,63,65,17,52,44,49,47,73,35,58,70,78,47,55,1,0,47.75,57.875,-10.125,0,1,-10.125,15.28929363966825,5.16429363966825,23.750986821603856,28.0,-53.0,-2,2.0794415416798357,0.0
19,58,82,34,62,72,53,52,51,73,43,40,49,29,61,32,58,1,1,58.0,48.125,9.875,1,1,-9.875,15.19854707968276,5.3235470796827595,21.014503919912077,43.0,-15.0,0,2.0794415416798357,0.0
19,33,66,61,36,39,43,21,35,60,44,39,46,70,38,75,41,1,0,41.75,51.625,-9.875,0,1,-9.875,15.15571949243365,5.280719492433651,24.886931811695874,22.0,-54.0,-2,1.9061547465398496,0.0
19,44,64,34,54,89,33,71,69,48,67,49,58,49,71,66,50,0,1,57.25,57.25,0.0,0,0,-0.0,14.901901444670296,14.901901444670296,21.494185260204677,40.0,-38.0,-2,1.9061547465398496,0.0
19,72,59,49,39,60,40,67,29,19,46,47,55,37,53,57,21,1,1,51.875,41.875,10.0,1,1,-10.0,15.361749032363903,5.361749032363903,20.310096011589902,53.0,-16.0,4,2.0794415416798357,0.0
19,51,63,66,44,51,72,69,64,67,63,50,80,32,43,53,94,0,0,60.0,60.25,-0.25,0,1,-0.25,15.361749032363903,15.111749032363903,22.818577957445115,29.0,-36.0,1,1.9061547465398496,0.0
19,56,60,42,68,65,71,66,49,57,45,64,62,32,99,68,50,0,0,59.625,59.625,0.0,0,1,-0.0,15.116767732113459,15.116767732113459,18.110770276274835,33.0,-28.0,-2,1.9061547465398496,0.0
19,33,92,53,61,85,45,54,60,48,54,53,74,59,61,55,76,0,0,60.375,60.0,0.375,1,0,-0.375,15.047563479403125,14.672563479403125,19.44824863580266,38.0,-16.0,-3,1.9061547465398496,0.375
19,54,46,67,79,60,42,41,13,43,59,62,41,53,58,52,32,0,1,50.25,50.0,0.25,1,1,-0.25,15.344380078712858,15.094380078712858,17.83781096435322,38.0,-19.0,0,2.0794415416798357,0.0
19,52,52,70,40,55,64,45,65,22,75,38,73,44,52,81,56,0,0,55.375,55.125,0.25,1,0,-0.25,15.614096195425466,15.364096195425466,25.454616477173644,32.0,-36.0,2,2.0794415416798357,0.25
19,60,50,21,30,61,37,39,27,28,76,48,38,63,42,53,59,1,0,40.625,50.875,-10.25,0,1,-10.25,15.541342713335078,5.291342713335078,19.044356119333624,32.0,-32.0,-6,2.0794415416798357,0.0
19,66,50,39,48,36,59,45,55,14,31,65,71,57,46,46,68,0,0,49.75,49.75,0.0,0,1,-0.0,15.132745950421556,15.132745950421556,25.124689052802225,52.0,-26.0,-2,2.0794415416798357,0.0
19,38,39,76,29,40,54,57,38,69,61,75,26,61,56,51,51,1,0,46.375,56.25,-9.875,0,1,-9.875,15.28711330936398,5.4121133093639795,12.868930608251798,6.0,-31.0,-2,2.0794415416798357,0.0
19,42,68,74,62,57,50,50,55,65,69,39,25,85,66,40,70,0,0,57.25,57.375,-0.125,0,1,-0.125,15.576558242007978,15.451558242007978,23.687747360186027,37.0,-28.0,-2,2.0794415416798357,0.0
19,54,76,72,57,31,45,39,51,40,54,26,38,19,62,53,53,1,1,53.125,43.125,10.0,1,1,-10.0,15.568665110835076,5.5686651108350755,19.332614929181204,46.0,-17.0,2,2.0794415416798357,0.0
19,61,11,41,58,58,47,30,75,60,58,31,45,50,41,45,56,0,0,47.625,48.25,-0.625,0,1,-0.625,15.294743105612028,14.669743105612028,19.88050238298821,19.0,-47.0,4,2.0794415416798357,0.0
19,72,45,42,47,37,39,52,20,42,60,80,29,49,59,53,57,1,0,44.25,53.625,-9.375,0,1,-9.375,15.061955384345023,5.686955384345023,22.64915837288441,30.0,-38.0,-4,2.0794415416798357,0.0
19,24,42,55,77,49,37,46,47,56,59,79,42,45,79,45,50,1,1,47.125,56.875,-9.75,0,0,-9.75,15.35795125225584,5.607951252255839,22.758240265890507,35.0,-42.0,-2,2.0794415416798357,9.75
19,45,56,72,44,64,24,57,62,17,52,36,30,43,61,58,47,1,1,53.0,43.0,10.0,1,1,-10.0,15.305772331596556,5.305772331596556,21.0,36.0,-37.0,4,2.0794415416798357,0.0
19,47,45,72,64,65,48,49,56,36,23,85,67,75,55,54,56,0,1,55.75,56.375,-0.625,0,0,-0.625,15.346959525152423,14.721959525152423,10.919449390880477,22.0,-13.0,-3,2.0794415416798357,0.625
19,53,48,25,48,22,67,54,49,55,26,55,74,50,61,73,51,1,1,45.75,55.625,-9.875,0,0,-9.875,15.44331031007709,5.56831031007709,17.567281377606495,22.0,-30.0,-4,1.9061547465398496,9.875
19,71,70,62,65,58,32,78,46,68,57,25,57,59,41,62,33,1,1,60.25,50.25,10.0,1,1,-10.0,15.489781577973698,5.489781577973698,12.835497652993435,37.0,-9.0,4,1.9061547465398496,0.0
19,70,58,61,47,46,34,35,28,56,82,40,51,51,52,76,46,1,0,47.375,56.75,-9.375,0,1,-9.375,14.977622196686184,5.602622196686184,18.973254201638685,21.0,-41.0,-4,1.9061547465398496,0.0
19,63,54,52,40,74,53,52,23,48,21,40,32,60,63,25,41,1,1,51.375,41.25,10.125,1,1,-10.125,15.563713138793926,5.438713138793926,16.011226530156893,33.0,-18.0,4,2.0794415416798357,0.0
19,45,36,56,30,53,56,45,40,53,51,31,44,21,28,87,46,0,0,45.125,45.125,0.0,0,1,-0.0,15.4137384606504,15.4137384606504,24.284768889161782,32.0,-42.0,-2,2.0794415416798357,0.0
19,39,76,38,22,24,66,25,28,47,42,24,38,49,52,36,31,0,0,39.75,39.875,-0.125,0,1,-0.125,15.406573272470423,15.281573272470423,18.10688750172155,34.0,-25.0,-2,1.9061547465398496,0.0
19,56,59,27,38,74,51,49,65,37,76,32,42,40,48,34,30,1,1,52.375,42.375,10.0,1,1,-10.0,15.222242497958922,5.222242497958922,17.698870020427858,35.0,-17.0,2,2.0794415416798357,0.0
19,58,36,32,44,37,55,34,51,38,43,89,42,31,23,37,43,0,1,43.375,43.25,0.125,1,1,-0.125,15.146919378760378,15.021919378760378,24.583721748343965,32.0,-57.0,2,2.0794415416798357,0.0
19,62,43,38,48,57,50,58,68,54,14,77,70,68,60,41,42,0,1,53.0,53.25,-0.25,0,0,-0.25,15.56009854296131,15.31009854296131,22.626035887888094,29.0,-39.0,0,2.0794415416798357,0.25
19,58,25,33,34,51,30,63,57,44,54,56,67,46,42,84,39,1,1,43.875,54.0,-10.125,0,0,-10.125,15.424952728182562,5.2999527281825625,18.604015023644763,18.0,-33.0,-2,2.0794415416798357,10.125
19,66,17,53,41,77,56,47,75,64,66,49,43,46,42,61,61,0,1,54.0,54.0,0.0,0,0,-0.0,15.05988047761336,15.05988047761336,22.28788908802267,31.0,-49.0,2,1.9061547465398496,0.0
19,42,46,67,43,60,78,77,70,53,56,41,66,18,60,57,47,1,1,60.375,49.75,10.625,1,1,-10.625,15.459490073522261,4.834490073522261,21.03531257195861,42.0,-23.0,2,2.0794415416798357,0.0
19,56,56,61,27,69,76,52,44,70,40,51,18,41,54,43,40,1,0,55.125,44.625,10.5,1,0,-10.5,15.426708441314801,4.926708441314801,11.811011811017716,28.0,-14.0,6,1.9061547465398496,10.5
19,63,27,20,40,45,30,56,54,54,62,54,48,70,65,26,37,1,0,41.875,52.0,-10.125,0,1,-10.125,15.437913287315313,5.312913287315313,24.35383696668761,30.0,-35.0,-2,1.9061547465398496,0.0
19,35,77,77,73,23,57,53,56,66,44,49,70,53,66,45,57,0,1,56.375,56.25,0.125,1,1,-0.125,15.120488307811579,14.995488307811579,22.047888220870497,33.0,-31.0,0,2.0794415416798357,0.0
19,40,33,87,65,44,24,52,38,63,60,49,43,32,38,48,48,0,1,47.875,47.625,0.25,1,1,-0.25,15.399134174794806,15.149134174794806,21.33512362279628,38.0,-27.0,0,2.0794415416798357,0.0
19,41,48,44,54,58,61,32,40,53,79,37,33,35,34,76,27,0,0,47.25,46.75,0.5,1,0,-0.5,15.483324363111862,14.983324363111862,24.889756929307286,27.0,-44.0,2,2.0794415416798357,0.5
19,51,67,56,54,20,70,62,55,38,21,46,54,48,65,55,26,1,1,54.375,44.125,10.25,1,1,-10.25,15.59700826013331,5.347008260133309,20.135478638463006,46.0,-28.0,5,2.0794415416798357,0.0
19,52,40,70,56,65,58,70,60,65,78,63,19,77,65,41,61,0,0,58.875,58.625,0.25,1,0,-0.25,15.05323885414697,14.80323885414697,22.54301443906737,37.0,-38.0,-2,2.0794415416798357,0.25
19,35,38,52,68,45,51,39,16,41,75,65,48,27,59,56,52,1,0,43.0,52.875,-9.875,0,1,-9.875,15.31216836375567,5.437168363755671,19.896215092323466,20.0,-37.0,-4,2.0794415416798357,0.0
19,21,42,56,50,39,56,59,24,67,34,53,43,34,60,70,65,1,0,43.375,53.25,-9.875,0,1,-9.875,15.040916417115902,5.165916417115902,20.312788459490243,8.0,-46.0,0,2.0794415416798357,0.0
19,30,74,65,69,81,38,30,63,46,74,50,57,51,64,58,45,0,1,56.25,55.625,0.625,1,1,-0.625,15.48964708011989,14.86464708011989,20.32816703492964,30.0,-28.0,1,2.0794415416798357,0.0
19,51,45,38,64,19,37,65,42,61,71,50,38,78,51,52,36,1,1,45.125,54.625,-9.5,0,0,-9.5,15.222242497958922,5.722242497958922,24.38237068047322,26.0,-59.0,-2,2.0794415416798357,9.5
19,29,15,69,47,64,26,55,23,60,35,48,41,36,33,29,48,0,1,41.0,41.25,-0.25,0,0,-0.25,15.581506131736218,15.331506131736218,22.280877451303393,28.0,-31.0,0,2.0794415416798357,0.25
19,36,54,34,38,48,61,48,56,31,35,43,64,69,69,52,15,0,0,46.875,47.25,-0.375,0,1,-0.375,15.101738310538956,14.726738310538956,20.44466617482418,41.0,-26.0,-2,2.0794415416798357,0.0
19,40,77,69,44,30,55,53,59,42,14,51,56,29,50,61,44,1,1,53.375,43.375,10.0,1,1,-10.0,15.692354826475215,5.692354826475215,22.237355957937087,63.0,-12.0,2,2.0794415416798357,0.0
19,48,48,53,66,62,43,20,33,60,33,61,55,51,86,52,58,1,0,46.625,57.0,-10.375,0,1,-10.375,15.28057045182978,4.90557045182978,20.346605982325407,15.0,-43.0,-2,1.9061547465398496,0.0
19,45,60,28,68,43,57,35,67,45,77,77,54,40,45,71,68,1,0,50.375,59.625,-9.25,0,1,-9.25,15.349267083479914,6.099267083479914,21.364397955477237,14.0,-49.0,-1,2.0794415416798357,0.0
19,29,52,75,46,64,27,80,40,41,56,35,53,61,51,54,68,0,1,51.625,52.375,-0.75,0,0,-0.75,15.405626677721791,14.655626677721791,21.935986415021322,40.0,-28.0,-2,2.0794415416798357,0.75
19,73,26,52,41,35,59,20,16,50,31,45,27,34,54,44,33,0,1,40.25,39.75,0.5,1,1,-0.5,15.196490822993752,14.696490822993752,14.52583904633395,23.0,-24.0,2,2.0794415416798357,0.0
19,32,53,36,43,67,66,74,54,29,66,35,29,45,31,53,59,1,1,53.125,43.375,9.75,1,1,-9.75,15.286159317064135,5.5361593170641346,14.956186011146023,35.0,-13.0,4,2.0794415416798357,0.0
19,44,43,38,64,31,58,21,61,47,53,54,36,50,58,87,58,1,0,45.0,55.375,-10.375,0,1,-10.375,15.358900785320978,4.983900785320978,25.034663468878506,28.0,-66.0,-3,2.0794415416798357,0.0
19,45,63,74,62,59,51,70,48,33,70,69,34,56,61,56,94,0,0,59.0,59.125,-0.125,0,1,-0.125,15.320873560821088,15.195873560821088,20.68476190339159,28.0,-46.0,2,2.0794415416798357,0.0
19,30,53,21,24,41,51,48,83,32,62,39,30,50,46,49,44,0,1,43.875,44.0,-0.125,0,0,-0.125,15.394668990703677,15.269668990703677,16.09687469666084,39.0,-18.0,-4,1.9061547465398496,0.125
19,57,40,52,33,14,46,53,55,71,41,62,68,65,27,46,51,1,1,43.75,53.875,-10.125,0,0,-10.125,15.332835136834065,5.207835136834065,21.589566345806947,19.0,-51.0,-2,2.0794415416798357,10.125
19,73,69,35,52,29,31,63,78,62,42,41,55,71,59,50,54,0,1,53.75,54.25,-0.5,0,0,-0.5,15.209646062066446,14.709646062066446,22.874658467395747,27.0,-42.0,0,2.0794415416798357,0.5
19,58,46,58,37,47,87,52,47,63,46,36,33,59,59,31,23,1,1,54.0,43.75,10.25,1,1,-10.25,15.504300478684401,5.254300478684401,14.271912976192084,28.0,-12.0,3,2.0794415416798357,0.0
19,72,62,23,43,73,86,48,63,65,66,53,71,42,63,64,51,0,1,58.75,59.375,-0.625,0,0,-0.625,15.167811312117513,14.542811312117513,21.318639145123687,31.0,-30.0,0,2.0794415416798357,0.625
19,94,39,37,58,32,53,63,62,65,45,42,61,62,46,67,53,0,1,54.75,55.125,-0.375,0,0,-0.375,15.141416710466693,14.766416710466693,15.635996130723491,29.0,-30.0,-2,2.0794415416798357,0.375
19,30,61,54,42,58,65,36,71,54,45,56,64,23,27,41,29,1,1,52.125,42.375,9.75,1,1,-9.75,15.185519418182572,5.435519418182572,25.043711785596,42.0,-24.0,0,2.0794415416798357,0.0
19,84,39,26,39,23,52,36,29,45,32,31,54,40,57,36,30,0,0,41.0,40.625,0.375,1,0,-0.375,15.197450444071203,14.822450444071203,16.3320046228257,39.0,-17.0,-3,1.9061547465398496,0.375
19,37,55,32,45,59,49,59,47,41,54,69,72,58,12,48,33,0,1,47.875,48.375,-0.5,0,0,-0.5,15.059327120868758,14.559327120868758,21.79449471770337,37.0,-37.0,2,1.9061547465398496,0.5
19,56,51,49,49,31,38,58,59,46,46,68,41,15,36,70,71,0,0,48.875,49.125,-0.25,0,1,-0.25,14.99333185119305,14.74333185119305,11.712706775122479,16.0,-19.0,2,1.9061547465398496,0.0
19,28,35,56,58,75,90,65,64,56,57,63,52,64,76,58,43,0,1,58.875,58.625,0.25,1,1,-0.25,15.21621941657432,14.96621941657432,16.429774800647756,21.0,-28.0,2,2.0794415416798357,0.0
19,59,36,60,24,20,42,48,50,51,57,53,58,66,61,51,17,1,1,42.375,51.75,-9.375,0,0,-9.375,15.216082500652613,5.841082500652613,23.93186944223121,33.0,-46.0,-2,2.0794415416798357,9.375
19,65,33,60,59,43,71,46,76,76,48,54,35,32,57,33,43,1,1,56.625,47.25,9.375,1,1,-9.375,15.163415402430505,5.7884154024305055,15.12396690686673,33.0,-15.0,4,2.0794415416798357,0.0
19,59,46,48,67,62,42,53,66,52,82,39,55,62,55,19,79,0,0,55.375,55.375,0.0,0,1,-0.0,15.3747628708001,15.3747628708001,19.570385790780925,34.0,-36.0,1,1.9061547465398496,0.0
19,27,65,38,53,29,54,65,54,42,63,42,79,59,67,40,72,1,0,48.125,58.0,-9.875,0,1,-9.875,15.377337220728432,5.502337220728432,16.427397085357132,25.0,-30.0,-4,2.0794415416798357,0.0
19,38,30,82,34,48,50,32,76,46,36,42,41,57,67,45,55,0,1,48.75,48.625,0.125,1,1,-0.125,15.37408533864698,15.24908533864698,18.469146569346403,40.0,-17.0,-4,2.0794415416798357,0.0
19,55,56,57,52,20,49,39,73,67,34,71,59,71,41,63,75,1,1,50.125,60.125,-10.0,0,0,-10.0,15.551527256189342,5.551527256189342,20.3654118544163,22.0,-51.0,-4,2.0794415416798357,10.0
19,65,75,38,39,66,75,72,53,55,60,37,33,32,54,73,58,1,0,60.375,50.25,10.125,1,0,-10.125,15.39142077045954,5.26642077045954,12.066870969725333,34.0,-5.0,4,2.0794415416798357,10.125
19,45,61,27,53,56,70,29,61,61,36,52,84,69,53,52,71,1,0,50.25,59.75,-9.5,0,1,-9.5,15.435888917281916,5.9358889172819165,18.81488772222678,25.0,-31.0,-4,2.0794415416798357,0.0
19,38,28,44,24,50,46,49,50,47,46,47,81,20,22,24,39,0,0,41.125,40.75,0.375,1,0,-0.375,15.316521580741933,14.941521580741933,27.11981517267402,30.0,-57.0,0,2.0794415416798357,0.375
19,87,44,50,45,25,60,38,72,52,39,66,53,63,57,55,39,0,1,52.625,53.0,-0.375,0,0,-0.375,15.07854435945327,14.70354435945327,23.451745670631855,35.0,-38.0,0,2.0794415416798357,0.375
19,53,68,75,67,33,51,19,75,40,51,56,65,59,52,70,44,0,0,55.125,54.625,0.5,1,0,-0.5,15.54723984077774,15.04723984077774,25.149552679918582,31.0,-51.0,2,2.0794415416798357,0.5
19,54,40,34,43,36,61,57,40,61,46,40,51,27,75,11,57,0,1,45.625,46.0,-0.375,0,0,-0.375,15.423872189996043,15.048872189996043,18.927080466886594,46.0,-17.0,-4,1.9061547465398496,0.375
19,84,57,18,59,49,55,71,73,67,47,54,74,48,54,67,51,0,1,58.25,57.75,0.5,1,1,-0.5,15.235922464141558,14.735922464141558,17.356554957709783,22.0,-36.0,4,1.9061547465398496,0.0
19,38,42,52,53,52,55,31,29,36,63,35,75,13,30,50,51,0,0,44.0,44.125,-0.125,0,1,-0.125,15.216082500652613,15.091082500652613,22.9370742467299,39.0,-22.0,0,1.9061547465398496,0.0
19,47,35,13,63,56,39,37,33,54,42,23,51,75,60,39,53,1,0,40.375,49.625,-9.25,0,1,-9.25,15.603418428878546,6.3534184288785465,10.389297377590074,12.0,-21.0,-6,1.9061547465398496,0.0
19,39,64,52,46,42,58,58,68,54,53,57,62,76,16,33,73,0,1,53.375,53.0,0.375,1,1,-0.375,15.402245507284535,15.027245507284535,22.9016238507229,42.0,-34.0,-2,1.9061547465398496,0.0
19,53,42,86,63,65,26,49,27,66,40,47,59,50,38,60,50,0,0,51.375,51.25,0.125,1,0,-0.125,15.343701204946175,15.218701204946175,18.469146569346403,39.0,-23.0,0,2.0794415416798357,0.125
19,40,41,44,39,29,49,27,58,69,55,31,21,13,36,63,39,0,1,40.875,40.875,0.0,0,0,-0.0,15.239750654128171,15.239750654128171,21.24852936087578,19.0,-36.0,2,1.9061547465398496,0.0
19,93,37,40,51,35,66,35,46,26,52,47,56,54,52,59,54,0,0,50.375,50.0,0.375,1,0,-0.375,15.454098701207608,15.079098701207608,27.34930300757224,67.0,-24.0,-4,2.0794415416798357,0.375
19,52,43,64,69,43,60,77,34,60,17,36,65,38,47,53,42,1,1,55.25,44.75,10.5,1,1,-10.5,15.44884030167529,4.94884030167529,13.656500283747663,28.0,-8.0,4,1.9061547465398496,0.0
19,60,43,52,72,66,49,54,63,81,26,51,50,39,70,83,59,0,1,57.375,57.375,0.0,0,0,-0.0,15.138802242361624,15.138802242361624,20.130822139197395,27.0,-29.0,2,1.9061547465398496,0.0
19,63,41,41,35,30,41,42,35,24,74,57,27,50,15,51,31,0,1,41.0,41.125,-0.125,0,0,-0.125,15.19854707968276,15.07354707968276,22.646398720326374,39.0,-33.0,0,2.0794415416798357,0.125
19,66,69,34,74,62,31,39,24,35,53,53,46,59,51,65,37,0,1,49.875,49.875,0.0,0,0,-0.0,15.244124551227378,15.244124551227378,21.2602916254693,31.0,-26.0,0,2.0794415416798357,0.0
19,60,48,63,71,41,56,69,64,39,35,79,62,65,43,56,93,0,1,59.0,59.0,0.0,0,0,-0.0,15.453155017665487,15.453155017665487,18.377975949489105,21.0,-29.0,2,1.6674619334292948,0.0
19,26,73,44,41,17,35,72,47,52,40,39,52,30,59,39,38,0,0,44.375,43.625,0.75,1,0,-0.75,15.11731898629295,14.36731898629295,21.856063231972954,33.0,-26.0,0,1.9061547465398496,0.75
19,42,66,61,49,34,77,71,58,47,50,37,27,60,72,49,33,1,1,57.25,46.875,10.375,1,1,-10.375,15.154619757684452,4.779619757684452,16.918462548352316,25.0,-26.0,4,1.9061547465398496,0.0
19,38,64,51,37,39,50,59,40,35,23,58,71,26,34,70,62,0,0,47.25,47.375,-0.125,0,1,-0.125,15.343701204946175,15.218701204946175,22.14970372262347,41.0,-34.0,0,2.0794415416798357,0.0
19,59,52,43,26,26,71,45,41,47,71,62,68,29,40,66,55,1,0,45.375,54.75,-9.375,0,1,-9.375,15.43359431024845,6.05859431024845,21.017477845831074,31.0,-42.0,-4,1.9061547465398496,0.0
19,75,49,42,51,38,33,56,29,41,48,83,69,59,56,39,63,1,0,46.625,57.25,-10.625,0,1,-10.625,15.237973399810532,4.612973399810532,24.170940714006147,34.0,-41.0,-2,2.0794415416798357,0.0
19,44,83,55,55,41,80,58,64,58,50,69,29,57,30,63,44,1,1,60.0,50.0,10.0,1,1,-10.0,15.353609781850434,5.353609781850434,23.817010727629107,50.0,-16.0,0,1.9061547465398496,0.0
19,68,63,44,60,28,55,34,35,50,39,43,68,63,87,57,55,1,1,48.375,57.75,-9.375,0,0,-9.375,15.437913287315313,6.062913287315313,20.736064597700306,24.0,-35.0,-2,2.0794415416798357,9.375
19,50,60,29,71,67,38,36,54,50,34,26,40,65,48,18,45,1,1,50.625,40.75,9.875,1,1,-9.875,15.361070926208237,5.486070926208237,13.109514674464497,31.0,-10.0,5,2.0794415416798357,0.0
19,54,41,76,42,33,14,23,54,43,27,31,40,47,47,57,45,0,0,42.125,42.125,0.0,0,1,-0.0,14.845313514147598,14.845313514147598,24.66779276708802,45.0,-34.0,2,2.0794415416798357,0.0
19,66,42,39,63,43,74,76,46,31,34,45,63,26,66,59,46,1,1,56.125,46.25,9.875,1,1,-9.875,15.587254408650677,5.7122544086506775,12.180286326683786,35.0,-6.0,4,1.559581156259877,0.0
19,57,49,69,64,66,50,85,37,64,39,56,53,74,29,52,36,1,1,59.625,50.375,9.25,1,1,-9.25,15.13494851879803,5.88494851879803,12.987975207860538,33.0,-8.0,4,2.0794415416798357,0.0
19,33,44,85,37,54,66,38,80,50,78,59,52,59,48,53,44,0,1,54.625,55.375,-0.75,0,0,-0.75,15.564917817536548,14.814917817536548,22.944225853142225,36.0,-34.0,-2,1.9061547465398496,0.75
19,52,45,78,46,29,50,34,47,72,44,38,82,69,56,45,60,1,0,47.625,58.25,-10.625,0,1,-10.625,15.506853323611468,4.881853323611468,23.237563878341465,40.0,-40.0,-4,2.0794415416798357,0.0
19,49,62,46,63,56,94,49,55,50,58,33,38,27,61,62,65,1,0,59.25,49.25,10.0,1,0,-10.0,15.394804318340652,5.394804318340652,16.62077013859466,33.0,-13.0,2,2.0794415416798357,10.0
